symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
AGI,Alamos Gold Inc. (Class A),EQUITY,CAD,"Mining, Materials",8.3,11.33,0.0113,1115695.6842,John A. McCluskey,2.7789,-140.9559,17.2394,"Alamos Gold, Inc. engages in the exploration, development, mining and extraction of precious metals. It operates through the following segments: Young-Davidson, Mulatos, Island Gold, Elchanate, Kirazli and Corporate and Other. The company was founded on February 21, 2003 and is headquartered in Toronto, Canada.",-0.1988,2003.0,Precious Metals,4346.0601,1456.0,0.0,4574.4977,TSX,11.0900
AGL,Aguila Copper Corp,EQUITY,CAD,,0.15,0.4,0.0,18794.5789,Mark Stephen Saxon,0.0,-5.53,0.0,"Aguila Copper Corp. operates as an exploration company. It engages in the exploration of metals . The company was founded on March 21, 1997 and is headquartered in Vancouver, Canada.",-0.0458,1997.0,Precious Metals,0.9393,0.0,0.0,2.866,TSX-V,0.2900
AGLB,AGF Global Opportunities Bond ETF,EQUITY,CAD,,23.65,25.35,0.0093,1444.75,0,0.0,0.0,0.0,AGF Global Opportunities Bond ETF seeks to provide capital appreciation and interest income by investing primarily in fixed-income securities of governments and corporations around the world,0.0,0.0,Investment Trusts Or Mutual Funds,36.6575,0.0,0.0,0.0,AEQUITAS NEO EXCHANGE,23.6300
AGMR,Silver Mountain Resources Incorporation (Class A),EQUITY,CAD,,0.38,0.48,0.0,195364.7778,"Alfredo Bazo, MBA",3.0108,0.0,0.0,"Silver Mountain Resources, Inc. engages in the acquisition, exploration and development of precious metal resource properties. It focuses on the exploration and development of the Castrovirreyna Project. The company was founded on January 28, 2021 and is headquartered in Toronto, Canada.",0.0,2021.0,Other Metals Or Minerals,44.4212,0.0,0.0,21.8158,TSX-V,0.3800
AGO,AurCrest Gold Inc,EQUITY,CAD,,0.12,0.385,0.0,14716.8947,Christopher Clayton James Angeconeb,0.0095,-320.4082,0.0,"AurCrest Gold, Inc. is a mineral exploration company. It focuses on the acquisition, exploration, and development of gold properties. The firm has a portfolio of properties in Ontario, which include the Richardson Lake and Bridget Lake gold properties. The company was founded on September 7, 1982 and is headquartered in Toronto, Canada.",-0.0206,1982.0,Other Metals Or Minerals,19.2461,0.0,0.0,0.9967,TSX-V,0.1800
AGR.UN,Sustainable Agriculture & Wellness Dividend Fund - Units,EQUITY,CAD,,8.06,9.88,0.0283,6505.2632,0,0.0,0.0,0.0,0,0.0,0.0,Investment Trusts Or Mutual Funds,0.0,0.0,0.0,0.0,TSX,8.2400
AGRA,Agra Ventures Ltd,EQUITY,CAD,,0.38,7.5,0.0,29904.0,Elise Coppens,24.5384,16.4197,-650154.2354,"Agra Ventures Ltd. engages in the provision of cannabis products. Its brands include Canutra Naturals, Howl Brands, Whole Hemp Health, Eurasia Infused Cosmetics, Health Cap, Sports Cap, and Potluck. The company was founded on June 24, 2004 and is headquartered in Vancouver, Canada.",-8.1566,2004.0,Agricultural Commodities Or Milling,5.0292,0.0,0.0,47.675,CSE,0.4000
AGSG,AGF Global Sustainable Growth Equity ETF,EQUITY,CAD,,25.4,33.46,0.0004,3329.55,0,0.0,0.0,0.0,"The ETF seeks to provide long-term capital appreciation by investing primarily in a diversified portfolio of equity securities, globally, which fit its concept of sustainable development",0.0,0.0,Investment Trusts Or Mutual Funds,19.3725,0.0,0.0,0.0,AEQUITAS NEO EXCHANGE,25.7100
AGX,Silver X Mining Corp,EQUITY,CAD,,0.225,0.69,0.0,206563.6316,José M. García,0.0,-41.4653,0.0,"Silver X Mining Corp. operates as an gold exploration company. It involves in The Coriorcco Gold project, The Las Antas Gold project and The Julian project. The company is headquartered in Vancouver, Canada.",-0.1815,0.0,Other Metals Or Minerals,33.5418,0.0,0.0,22.4037,TSX-V,0.2750
AH,Aleafia Health Inc.,EQUITY,CAD,"Manufacturing, Cannabis, Healthcare",0.1,0.73,0.0,427300.3158,"Tricia Symmes, MBA",59.741,38.8774,-151.8231,"Aleafia Health, Inc. engages in the provision of healthcare services, which focuses on medical cannabis healthcare solutions. It operates medical cannabis care through medical cannabis clinics, processing and distribution facility, and innovative research. Its brands include Emblem and Symbl. The company was founded on February 02, 2007 and is headquartered in Concord, Canada.",-0.5031,2007.0,Agricultural Commodities Or Milling,34.768,306.0,0.0,97.354,TSX,0.1050
AHE.H,American Helium Inc.,EQUITY,CAD,,0.255,0.94,0.0,1090.3684,Craig Auringer,0.0227,-1225.0,0.0,"American Helium, Inc. does not have any business operations. The company was founded on December 14, 1982 and is headquartered in Vancouver, Canada.",-0.0636,1982.0,Chemicals Specialty,0.9824,0.0,0.0,0.0031,TSX-V,0.2550
AI,Atrium Mortgage Investment Corporation,EQUITY,CAD,Finance,12.8372,15.4146,0.064,41673.0,"Robert G. Goodall, MBA",295.54,5.9294,88.7001,"Atrium Mortgage Investment Corp. is engaged in providing financing solutions in both the commercial and residential real estate sectors. It funds a variety of types of mortgages including term, construction and bridge financing. Its investment strategy is to invest in commercial and residential mortgages from borrowers whose financing needs are not being met by the larger financial institutions. The company was founded by Robert G. Goodall on July 30, 2001 and is headquartered in Toronto, Canada.",0.9808,2001.0,Finance Or Rental Or Leasing,600.1016,0.0,14.27,775.487,TSX,14.0000
AIF,Altus Group Ltd.,EQUITY,CAD,"Consulting, Real Estate, Software, Technology",46.27,72.33,0.0125,167396.8947,"Michael Jon Gordon, MBA",358.063,17.759,0.0,"Altus Group Ltd. provides independent advisory services, and software and data solutions to the global commercial real estate industry. It operates through the following segments: Altus Analytics, Commercial Real Estate Consulting, and Geomatics. Altus Analytics provides data, software, and technology-related services. Commercial Real Estate Consulting offers property tax, and valuation and cost advisory services. Geomatics is the practice of recording and managing spatially referenced information. The company's solutions empower clients to analyze, gain insight, and recognize value on their real estate investments. The company was founded in 2005 and is headquartered in Toronto, Canada.",0.6127,2005.0,Information Technology Services,2115.2375,2200.0,78.26,1199.2,TSX,47.9500
AII,Almonty Industries Inc,EQUITY,CAD,"Mining, Materials",0.78,1.27,0.0,60035.1053,Lewis Black,65.728,53.7676,11.9123,"Almonty Industries, Inc. engages in mining, processing and shipment of tungsten concentrates. It operates through the following segments: Los Santos, Valtreixal, Woulf, Panasquiera, and Corporate. The company was founded on September 28, 2009 and is headquartered in Toronto, Canada.",-0.0724,2009.0,Other Metals Or Minerals,198.2256,0.0,0.0,161.218,TSX,1.0300
AIM,Aimia Inc,EQUITY,CAD,"Finance, Retail",3.95,6.43,0.0,247990.5263,Phil Mittleman,0.0,8.404,47.2667,"Aimia, Inc. is a holding company, which focus on long-term investments in public and private companies, on a global basis, through controlling or minority stakes. It operates through the following segments: Holdings and Investment Management. The Holdings segment includes firm's long-term investments, as well as minority investments in public securities. The Investment Management segment provides portfolio management to institutional investors and individuals. The company was founded on January 1, 2002 and is headquartered in Toronto, Canada.",-0.1188,2002.0,Miscellaneous Commercial Services,451.3424,18.0,0.0,442.0,TSX,4.8800
AIML,AI/ML Innovations Inc,EQUITY,CAD,,0.125,0.97,0.0,45912.2105,Randy Duguay,0.2753,-376.9363,0.0,"AI/Ml Innovations, Inc. is engages in the digital healthcare business using artificial intelligence (AI) and machine learning (ML). It focuses on offering a patent-pending personal health monitoring and management system for caregivers, patients, and healthcare professionals to access and utilize data for enhance recovery outcomes and healthy living. The company was founded on April 15, 1983 and is headquartered in Victoria, Canada.",-0.2771,1983.0,Precious Metals,4.0016,0.0,0.0,3.0177,CSE,0.1300
AION,Aion Therapeutic Inc,EQUITY,CAD,,0.015,0.14,0.0,184534.8421,John Graham Simmonds,0.5272,-97.6744,0.0,"Aion Therapeutic, Inc. is an emerging international pharmaceutical company, which focuses on the healing powers of medical cannabis and medicinal mushroom compounds. It develops combinatorial therapeutic pharmaceuticals, nutraceuticals, and cosmeceuticals. The company was founded on January 13, 2011 and is headquartered in Toronto, Canada.",-0.068,2011.0,Medical Or Nursing Services,2.836,0.0,0.0,1.3549,CSE,0.0200
AIR,Clean Air Metals Inc,EQUITY,CAD,,0.165,0.43,0.0,448818.8421,Abraham Peter Drost,3.9878,83.1224,0.0,"Clean Air Metals, Inc. is a platinum and palladium exploration company. It is engaged in the identification, acquisition, exploration, and development of mineral resource projects. The firm is focused on its Thunder Bay North and Escape Lake projects located in the Thunder Bay region of Ontario. The company was founded in 1987 and is headquartered in Thunder Bay, Canada.",-0.008,1987.0,Pharmaceuticals Other,46.8353,0.0,0.0,36.7137,TSX-V,0.2800
AJN,AJN Resources Inc,EQUITY,CAD,,0.155,0.45,0.0,17916.5789,Klaus Peter Eckhof,1.0955,72.8226,0.0,"AJN Resources, Inc. is an exploration and development company, which engages in acquiring, exploring, and developing mineral properties. It holds an option to acquire claims at the Salt Wells Lithium Project in Nevada. The company was founded on September 1, 2016 and is headquartered in Vancouver, Canada.",-0.0337,2016.0,Chemicals Agricultural,9.3013,0.0,0.0,1.6458,CSE,0.3650
AKE,Allkem Ltd,EQUITY,CAD,,4.25,10.75,0.0,64648.6842,Martín Pérez de Solay,476.0951,59.368,17.2473,"Allkem Ltd. operates as a lithium chemicals company and borates producer with a global portfolio of diverse & lithium chemicals. The company was founded on January 20, 2005 and is headquartered in Brisbane, Australia.",-0.1093,2005.0,Other Metals Or Minerals,6228.629,0.0,0.0,5098.8957,TSX,9.7700
AKMY,K.B. Recycling Industries Ltd,EQUITY,CAD,,0.21,0.79,0.0,54991.4737,"Shmulik Porre, MBA",1.4721,-595.9923,-99.5621,"K.B. Recycling Industries Ltd. engages in the recycle and production of post-consumed polyethylene bags and sheets. Its product lines include recycled polyethylene geomembrane, recycled polyethylene sheet, recycled polyethylene geomembrane root barrier, and recycled polyethylene geomembrane gas barrier. The company was founded by Amichai Krupik on January 22, 2008 and is headquartered in Beit Shean, Israel.",-5.4009,2008.0,Containers Or Packaging,27.6231,0.0,0.0,13.2322,TSX-V,0.2350
AKR,Ackroo Inc,EQUITY,CAD,,0.08,0.3,0.0,27000.1053,Steve Levely,5.2423,30.0412,54.4997,"Ackroo, Inc. is engaged in providing gift card and loyalty solutions. It offers an in-store and online automated services for merchants to process gift card and loyalty transactions at the point of sale provide key administrative and marketing data, allows customers to access and manage gift card and loyalty accounts, and assists merchants in utilizing Ackroo’s technology solutions. The company was founded on May 16, 2000 and is headquartered in Hamilton, Canada.",-0.017,2000.0,Miscellaneous Commercial Services,10.3949,0.0,0.0,9.3526,TSX-V,0.0900
AKT.A,Akita Drilling Limited,EQUITY,CAD,"Oil and Gas, Construction",0.7,1.82,0.0,58740.0,Linda A. Southern-Heathcott,77.253,40.5315,-3.7824,"Akita Drilling Ltd. engages in the drilling solutions in the field of oil and natural gas. It operates through the following divisions: Canadian and US. The Canadian division conducts operations in Alberta, British Columbia, Saskatchewan, and from time to time, in the Yukon, and the Northwest Territories, primarily with its wholly owned rigs and through its active joint ventures. The US division conducts operations in Colorado, Utah, Wyoming, Texas, New Mexico, and Oklahoma. The company was founded by Ronald D. Southern on November 3, 1992 and is headquartered in Calgary, Canada.",-1.1054,1992.0,Contract Drilling,59.4123,1000.0,0.0,241.333,TSX,1.5000
AKU,Akumin Inc,EQUITY,CAD,,1.2,4.78,0.0,16390.4211,Rhonda Ann Longmore Grund; Riadh Zine-El-Abidine,1812.2644,-2852.6667,18.6875,"Akumin, Inc. engages in the provision of outpatient diagnostic imaging services. Its services include magnetic resonance imaging, computerized tomography, positron emission tomography, ultrasound, X-ray, mammography and other diagnostic or interventional radiology procedures. The company was founded on August 12, 2015 and is headquartered in Plantation, FL.",-0.4432,2015.0,Medical Or Nursing Services,107.7227,0.0,0.0,2474.5508,TSX,1.2100
ALA,AltaGas Ltd,EQUITY,CAD,"Energy, Oil and Gas",20.35,29.37,0.0289,816175.2632,"Randall L. Crawford, CPA",8708.0,-52.762,32.3291,"AltaGas Ltd. is a North American energy infrastructure Company that connects natural gas liquids (NGLs) and natural gas to domestic and global markets. It operates through the following segments: Utilities, Midstream, and Corporate and Other. The Utilities segment serves its customers through ownership of regulated natural gas distribution utilities and regulated natural gas storage utilities in the United States, delivering clean and affordable natural gas to homes and businesses. The Utilities segment also includes storage facilities and contracts for interstate natural gas transportation and storage services, as well as the affiliated retail energy marketing business. The Midstream segment includes field gathering and processing facilities, extraction facilities, storage facilities, truck hauling services, rail and truck loading and unloading terminalling, and transmission systems. The Corporate and Other segment consists of AltaGas' corporate activities and a small portfolio of remaining power assets. The company was founded by David Wallace Cornhill on April 1, 1994 and is headquartered in Calgary, Canada.",0.8235,1994.0,Gas Distributors,8082.6448,2926.0,35.03,21593.0,TSX,28.8500
