symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
XDUH,iShares Core MSCI US Quality Dividend Index ETF CAD-Hedged,ETF,CAD,ETFs,23.63,26.93,0.0281,3550.6316,0,0.0,0.0,0.0,"The investment objective of the Fund is to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI USA High Dividend Yield Index (the Index), net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,38.533,0.0,0.0,0.0,TSX,24.9000
XDV,BlackRock Canada iShares Canadian Select Dividend Index ETF,ETF,CAD,ETFs,26.94,32.58,0.0376,64839.2632,0,0.0,0.0,0.0,"XCB seeks to provide income by replicating, to the extent possible, the performance of the FTSE Canada All  Corporate Bond Index, net of expenses. Under normal market conditions, XCB will primarily invest in Canadian fixed income securities.",0.0,0.0,Investment Trusts Or Mutual Funds,1919.512,0.0,0.0,0.0,TSX,31.7800
XEB,iShares J.P. Morgan USD Emerging Markets Bond Index ETF CAD-Hedged,ETF,CAD,ETFs,16.97,20.5,0.0365,2783.3684,0,0.0,0.0,0.0,"Seeks to provide income by replicating the performance of the J.P. Morgan EMBI Global Core Hedged in CAD Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,118.7638,0.0,0.0,0.0,TSX,17.1500
XEC,BlackRock Canada iShares Core MSCI Emerging Markets IMI Index ETF,ETF,CAD,ETFs,25.68,32.18,0.0315,24772.0,0,0.0,0.0,0.0,"XEC seeks to provide long-term capital growth by replicating,to the extent possible, the performance of the MSCI Emerging Markets Investable Market Index, net of expenses. Under normal market condition,XEC will primarily invest in securities of one or more iShares ETFs and/or equity securities issued by issuers located in emerging market countries.",0.0,0.0,Investment Trusts Or Mutual Funds,977.5045,0.0,0.0,0.0,TSX,25.6900
XEF,BlackRock Canada iShares Core MSCI EAFE IMI Index ETF,ETF,CAD,ETFs,30.15,36.77,0.0276,176151.2632,0,0.0,0.0,0.0,"XEF seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI EAFE Investable Market Index, net of expenses. Under normal market conditions, XEF will primarily invest in securities of one or more iShares ETFs and/or international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,5221.265,0.0,0.0,0.0,TSX,30.9500
XEG,BlackRock Canada iShares S&P/TSX Capped Energy Index ETF,ETF,CAD,ETFs,7.085,14.905,0.0122,2573515.1579,0,0.0,0.0,0.0,"XEG seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX Capped Energy Index, net of expenses. Under normal market conditions, XEG will primarily invest in equity securities issued by Canadian issuers participating in the energy sector.",0.0,0.0,Investment Trusts Or Mutual Funds,2145.968,0.0,0.0,0.0,TSX,14.2400
XEH,BlackRock Canada iShares MSCI Europe IMI Index ETF CAD-Hedged,ETF,CAD,ETFs,25.72,31.065,0.027,9752.0526,0,0.0,0.0,0.0,"XEU seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  Europe Investable Market Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,184.95,0.0,0.0,0.0,TSX,27.0000
XEI,iShares S&P/TSX Composite High Dividend Index ETF,ETF,CAD,ETFs,21.95,28.1,0.0339,84359.6842,0,0.0,0.0,0.0,"XEI seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX Composite High Dividend Index, net of expenses. Under normal market conditions, XEI will primarily invest in Canadian equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,1707.134,0.0,0.0,0.0,TSX,27.9400
XEM,BlackRock Canada iShares MSCI Emerging Markets Index ETF,ETF,CAD,ETFs,30.06,38.25,0.0219,5806.4211,0,0.0,0.0,0.0,"The ETF seeks to provide long-term capital growth by replicating, to the extent possible,  the performance of the MSCI Emerging Markets Index (the Index), net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,234.468,0.0,0.0,0.0,TSX,30.0600
XEN,BlackRock Canada iShares Jantzi Social Index ETF,ETF,CAD,ETFs,26.5,32.31,0.0169,2080.6316,0,0.0,0.0,0.0,"XEN seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the Jantzi  Social Index, net of expenses.  Under normal market conditions, XEN will primarily invest in Canadian equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,112.105,0.0,0.0,0.0,TSX,32.0400
XEQT,iShares Core Equity ETF Portfolio,ETF,CAD,ETFs,24.115,28.39,0.0181,113593.5789,0,0.0,0.0,0.0,XEQT seeks to provide long-term capital growth by investing primarily in one or more iShares ETFs that provide  exposure to equity securities.,0.0,0.0,Investment Trusts Or Mutual Funds,1006.144,0.0,0.0,0.0,TSX,25.2800
XEU,BlackRock Canada iShares MSCI Europe IMI Index ETF,ETF,CAD,ETFs,23.15,28.99,0.0282,5759.8947,0,0.0,0.0,0.0,"XEU seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  Europe Investable Market Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,296.338,0.0,0.0,0.0,TSX,24.2900
XFA,iShares MSCI Multifactor USA Index ETF (CAD-Hedged),ETF,CAD,ETFs,32.32,38.11,0.0101,559.1579,0,0.0,0.0,0.0,"XFS seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI USA Diversified Multiple-Factor (CAD) Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,6.896,0.0,0.0,0.0,TSX,34.6100
XFC,iShares Edge MSCI Multifactor Canada Index ETF,ETF,CAD,ETFs,25.32,29.44,0.0182,800.4737,0,0.0,0.0,0.0,"XFC seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  Canada IMI Select Diversified Multiple-Factor (CAD) Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,39.144,0.0,0.0,0.0,TSX,28.0800
XFF,iShares Edge MSCI Multifactor EAFE Index ETF CAD-Hedged,ETF,CAD,ETFs,24.63,27.96,0.0423,526.4211,0,0.0,0.0,0.0,"The fund seeks to provide long-term capital growth by replicating the performance of the MSCI EAFE Diversified Multiple-Factor (CAD) Index, net of expenses. This exposure is also available hedged to Canadian dollar in XFF.",0.0,0.0,Investment Trusts Or Mutual Funds,8.7745,0.0,0.0,0.0,TSX,25.2900
XFH,BlackRock Canada iShares Core MSCI EAFE IMI Index ETF CAD Hedged,ETF,CAD,ETFs,24.13,28.82,0.0257,26443.5263,0,0.0,0.0,0.0,"XEF seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI EAFE Investable Market Index, net of expenses. Under normal market conditions, XEF will primarily invest in securities of one or more iShares ETFs and/or international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,807.54,0.0,0.0,0.0,TSX,25.0400
XFI,iShares MSCI Multifactor EAFE Index ETF,ETF,CAD,ETFs,22.1,26.32,0.0451,561.0526,0,0.0,0.0,0.0,"The fund seeks to provide long-term capital growth by replicating the performance of the MSCI EAFE Diversified Multiple-Factor (CAD) Index, net of expenses. This exposure is also available hedged to Canadian dollar in XFF.",0.0,0.0,Investment Trusts Or Mutual Funds,24.53,0.0,0.0,0.0,TSX,22.7900
XFN,BlackRock Canada iShares S&P/TSX Capped Financials Index ETF,ETF,CAD,ETFs,43.05,54.85,0.0273,310444.4211,0,0.0,0.0,0.0,"XFN seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  Capped Financials Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,1558.245,0.0,0.0,0.0,TSX,51.0900
XFR,BlackRock Canada iShares Floating Rate Index ETF,ETF,CAD,ETFs,20.03,20.12,0.0029,14841.3684,0,0.0,0.0,0.0,"XFR seeks to provide income while limiting interest rate risk by replicating, to the extent possible, the performance  of the FTSE Canada Floating Rate Note Index, net of expenses.  Under normal market conditions, XFR will primarily invest in Canadian fixed income securities.",0.0,0.0,Investment Trusts Or Mutual Funds,396.99,0.0,0.0,0.0,TSX,20.0500
XFS,iShares MSCI Multifactor USA Index ETF,ETF,CAD,ETFs,32.59,39.15,0.0099,2053.6316,0,0.0,0.0,0.0,"XFS seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI USA Diversified Multiple-Factor (CAD) Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,34.97,0.0,0.0,0.0,TSX,35.1000
XGB,BlackRock Canada iShares Canadian Government Bond Index ETF,ETF,CAD,ETFs,20.75,22.53,0.0242,8457.0,0,0.0,0.0,0.0,"XGB seeks to provide income by replicating, to the extent possible, the performance of the FTSE Canada All  Government Bond Index, net of expenses.  Under normal market conditions, XGB will primarily invest in Canadian fixed income securities",0.0,0.0,Investment Trusts Or Mutual Funds,547.8,0.0,0.0,0.0,TSX,20.7500
XGD,BlackRock Canada iShares S&P/TSX Global Gold Index ETF,ETF,CAD,ETFs,16.14,23.43,0.0113,512151.6316,0,0.0,0.0,0.0,"XGD seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  Global Gold Index, net of expenses.  Under normal market conditions, XGD will primarily invest in equity securities issued by international issuers  participating in the mining sector.",0.0,0.0,Investment Trusts Or Mutual Funds,1402.324,0.0,0.0,0.0,TSX,22.3300
XGI,BlackRock Canada iShares S&P Global Industrials Index ETFCAD-Hedged,ETF,CAD,ETFs,38.25,44.3,0.0099,3148.2105,0,0.0,0.0,0.0,"Seeks to provide long-term capital growth by replicating the performance of the S&P Global 1200 Industrials Canadian Dollar Hedged Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,70.83,0.0,0.0,0.0,TSX,39.3500
XGRO,iShares Core Growth ETF Portfolio,ETF,CAD,ETFs,23.54,26.76,0.0184,67859.9474,0,0.0,0.0,0.0,XGRO seeks to provide long-term capital growth by investing primarily in one or more iShares ETFs that provide exposure to equity and/or fixed income securities.,0.0,0.0,Investment Trusts Or Mutual Funds,1289.715,0.0,0.0,0.0,TSX,24.2200
XHB,BlackRock Canada iShares Canadian HYBrid Corporate Bond Index ETF,ETF,CAD,ETFs,19.77,21.57,0.0373,6615.1053,0,0.0,0.0,0.0,"XHB seeks to provide income by replicating, to the extent possible, the performance of the FTSE Canada HYBrid  Bond Index, net of expenses.  Under normal market conditions, XHB will primarily invest in Canadian fixed income securities.",0.0,0.0,Investment Trusts Or Mutual Funds,391.446,0.0,0.0,0.0,TSX,19.7700
XHC,BlackRock Canada iShares Global Healthcare Index ETF CAD-Hedged,ETF,CAD,ETFs,58.07,70.44,0.0086,7245.1579,0,0.0,0.0,0.0,"XHC Seeks to provide long-term capital growth by replicating,to the extent possible, the performance of the S&P Global 1200 Health Care Canadian Dollar Hedged Index,net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,519.97,0.0,0.0,0.0,TSX,63.8000
XHD,BlackRock Canada iShares US High Div Equity Indx ETFCAD- Hedged,ETF,CAD,ETFs,28.48,32.25,0.0281,5135.1579,0,0.0,0.0,0.0,"Seeks long-term capital growth by replicating the performance of the Morningstar Dividend Yield Focus Index, net of expenses. This exposure is also available hedged to Canadian dollars in XHD.",0.0,0.0,Investment Trusts Or Mutual Funds,161.568,0.0,0.0,0.0,TSX,31.7000
XHU,BlackRock Canada iShares U.S. High Dividend Equity Index ETF,ETF,CAD,ETFs,23.84,27.86,0.0273,4216.9474,0,0.0,0.0,0.0,"Seeks long-term capital growth by replicating the performance of the Morningstar Dividend Yield Focus Index, net of expenses. This exposure is also available hedged to Canadian dollars in XHD.",0.0,0.0,Investment Trusts Or Mutual Funds,162.9,0.0,0.0,0.0,TSX,27.1800
XHY,BlackRock Canada iShares U.S. High Yield Bond Index ETF CAD-Hedged,ETF,CAD,ETFs,17.32,19.09,0.0504,10851.5789,0,0.0,0.0,0.0,"XHY seeks to provide income by replicating, to the extent possible, the performance of an index which is a diversified  representation of the USD-denominated high yield corporate bond market, net of expenses, and, to the extent possible,",0.0,0.0,Investment Trusts Or Mutual Funds,420.876,0.0,0.0,0.0,TSX,17.3200
XIC,BlackRock iShares Core S&P/TSX Capped Composite Index ETF,ETF,CAD,ETFs,29.3,34.71,0.0239,630274.8947,0,0.0,0.0,0.0,"XIC seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  Capped Composite Index, net of expenses.  Under normal market conditions, XIC will primarily invest in Canadian equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,10613.088,0.0,0.0,0.0,TSX,34.2800
XID,BlackRock iShares India Index ETF,ETF,CAD,ETFs,39.84,51.43,0.0735,1449.6842,0,0.0,0.0,0.0,"Seeks to provide long-term capital growth by replicating the performance of the CNX Nifty Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,44.3835,0.0,0.0,0.0,TSX,42.2600
XIG,BlackRock Canada iShares US IG Corporate Bond Index ETFCAD-Hedged,ETF,CAD,ETFs,22.62,25.8,0.0245,9190.0526,0,0.0,0.0,0.0,"The ETF seeks to provide income by replicating, to the extent possible, the performance of an index selected at the discretion of BlackRock that measures the performance of a diversified representation of the U.S. dollar-denominated investment grade corporate bond market, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,138.409,0.0,0.0,0.0,TSX,22.7000
XIN,BlackRock Canada iShares MSCI EAFE Index ETF CAD-Hedged,ETF,CAD,ETFs,26.93,32.0,0.0294,34473.4737,0,0.0,0.0,0.0,"XIN seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI EAFE Hedged 100% to CAD Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,1191.6002,0.0,0.0,0.0,TSX,27.8900
XIT,BlackRock Canada iShares S&P/TSX Capped Information Tech Index ETF,ETF,CAD,ETFs,36.93,59.69,0.0003,43069.8947,0,0.0,0.0,0.0,"XIT seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  Capped Information Technology Index, net of expenses.  Under normal market conditions,",0.0,0.0,Investment Trusts Or Mutual Funds,434.125,0.0,0.0,0.0,TSX,37.7500
XIU,BlackRock Canada iShares S&P/TSX 60 Index ETF,ETF,CAD,ETFs,27.9,33.48,0.0246,3983382.8947,0,0.0,0.0,0.0,"XIU seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  60 Index, net of expenses.  Under normal market conditions, XIU will primarily invest in Canadian equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,12541.628,0.0,0.0,0.0,TSX,32.7800
XMA,BlackRock Canada iShares S&P/TSX Capped Materials Index ETF,ETF,CAD,ETFs,16.08,22.46,0.0072,15397.2105,0,0.0,0.0,0.0,"Seeks long-term capital growth by replicating the performance of the S&P/TSX Capped Materials Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,164.475,0.0,0.0,0.0,TSX,21.9300
XMC,BlackRock Canada iShares S&P U.S. Mid-Cap Index ETF,ETF,CAD,ETFs,23.99,28.27,0.0109,9923.0526,0,0.0,0.0,0.0,"XMC seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P MidCap 400 Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,146.601,0.0,0.0,0.0,TSX,25.1500
XMD,BlackRock Canada iShares S&P/TSX Completion Index ETF,ETF,CAD,ETFs,28.43,33.02,0.0115,4075.0526,0,0.0,0.0,0.0,"XMD seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the  S&P/TSX Completion Index, net of expenses.  Under normal market conditions, XMD will primarily invest in Canadian equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,188.151,0.0,0.0,0.0,TSX,31.8900
XMH,BlackRock Canada iShares S&P U.S. Mid-Cap Index ETF CAD-Hedged,ETF,CAD,ETFs,22.88,27.12,0.01,15080.9474,0,0.0,0.0,0.0,"XMC seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P MidCap 400 Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,93.931,0.0,0.0,0.0,TSX,23.8700
XMI,BlackRock Canada iShares Edge MSCI Min Vol EAFE Index ETF,ETF,CAD,ETFs,33.16,38.47,0.0218,2456.6316,0,0.0,0.0,0.0,"XML seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  EAFE Minimum Volatility (USD) 100% Hedged to CAD Index, net of expenses and, to the extent possible, hedge  any resulting non-Canadian currency exposure back to Canadian dollars.",0.0,0.0,Investment Trusts Or Mutual Funds,168.064,0.0,0.0,0.0,TSX,33.2800
XML,BlackRock Canada iShares Edge MSCI Min Vol EAFE Index ETF CAD-Hedged,ETF,CAD,ETFs,22.41,25.1,0.021,875.7368,0,0.0,0.0,0.0,"XML seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  EAFE Minimum Volatility (USD) 100% Hedged to CAD Index, net of expenses and, to the extent possible, hedge  any resulting non-Canadian currency exposure back to Canadian dollars.",0.0,0.0,Investment Trusts Or Mutual Funds,22.2105,0.0,0.0,0.0,TSX,22.9000
XMM,BlackRock Canada iShares Edge MSCI Min Vol Emerging Markets Index ETF,ETF,CAD,ETFs,27.01,29.36,0.0201,2676.2632,0,0.0,0.0,0.0,"XMM seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI Emerging Markets Minimum Volatility Index (USD), net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,70.59,0.0,0.0,0.0,TSX,27.1600
XMS,iShares MSCI Min Vol USA Index ETF (CAD-Hedged),ETF,CAD,ETFs,29.09,34.88,0.0113,1875.5263,0,0.0,0.0,0.0,"XMU seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  USA Minimum Volatility Index (USD), net of expenses.  Under normal market conditions, XMU will primarily invest in U.S. equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,43.904,0.0,0.0,0.0,TSX,31.5700
XMU,BlackRock Canada iShares Edge MSCI Min Vol USA Index ETF,ETF,CAD,ETFs,56.88,70.23,0.0117,4288.0,0,0.0,0.0,0.0,"XMU seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI USA Minimum Volatility Index (USD), net of expenses. Under normal market conditions, XMU will primarily invest in U.S. equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,308.798,0.0,0.0,0.0,TSX,63.6000
XMV,iShares MSCI Min Vol Canada Index ETF,ETF,CAD,ETFs,32.56,39.48,0.0211,5075.1053,0,0.0,0.0,0.0,"XMV seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI",0.0,0.0,Investment Trusts Or Mutual Funds,157.4,0.0,0.0,0.0,TSX,39.4400
XMW,iShares MSCI Min Vol Global Index ETF,ETF,CAD,ETFs,42.9,49.42,0.0155,4835.5789,0,0.0,0.0,0.0,"XMW seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  ACWI Minimum Volatility Index (USD), net of expenses.  Under normal market conditions, XMW will primarily invest in securities of one or more iShares ETFs and/or  international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,157.43,0.0,0.0,0.0,TSX,44.9800
XMY,BlackRock Canada iShares Edge MSCI Min Vol Global Index ETF CAD-Hedge,ETF,CAD,ETFs,25.87,29.02,0.015,1352.6842,0,0.0,0.0,0.0,"XMW seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  ACWI Minimum Volatility Index (USD), net of expenses.  Under normal market conditions, XMW will primarily invest in securities of one or more iShares ETFs and/or  international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,20.2275,0.0,0.0,0.0,TSX,27.2400
XPF,iShares S&P/TSX N,ETF,CAD,ETFs,16.53,18.68,0.0462,9293.1053,0,0.0,0.0,0.0,"XPF seeks to provide income by replicating, to the extent possible, the performance of the S&P/TSX North American  Preferred Stock Canadian Dollar Hedged Index, net of expenses.  Under normal market conditions, XPF will primarily invest in securities of one or more iShares ETFs and/or North  American equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,187.806,0.0,0.0,0.0,TSX,16.6200
XQB,iShares High Quality Canadian Bond Index ETF Com,ETF,CAD,ETFs,19.83,21.42,0.0249,26467.3158,0,0.0,0.0,0.0,"XQB has been designed to replicate, to the extent possible, the performance of the FTSE Canada Liquid Universe Capped Bond Index, net of expenses. Under normal market conditions, XQB will primarily invest in securities of one or more iShares ETFs and/or Canadian fixed income securities",0.0,0.0,Investment Trusts Or Mutual Funds,438.243,0.0,0.0,0.0,TSX,19.8300
XQQ,BlackRock Canada iShares NASDAQ 100 Index ETF CAD-Hedged,ETF,CAD,ETFs,98.82,131.13,0.0021,181620.2105,0,0.0,0.0,0.0,"Seeks to provide long-term capital growth by replicating the performance of the NASDAQ-100 Currency Hedged CAD Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,1733.627,0.0,0.0,0.0,TSX,103.8100
XRB,BlackRock Canada iShares Canadian Real Return Bond Index ETF,ETF,CAD,ETFs,24.23,27.62,0.0139,17316.4737,0,0.0,0.0,0.0,"XRB seeks to provide income by replicating, to the extent possible, the performance of the FTSE Canada Real Return Bond Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,615.489,0.0,0.0,0.0,TSX,25.9700
XRE,BlackRock Canada iShares S&P/TSX Capped REIT Index ETF,ETF,CAD,ETFs,17.28,21.21,0.0274,349440.0526,0,0.0,0.0,0.0,"Seeks to provide long-term capital growth by replicating the performance of the S&P/TSX Capped REIT Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,1362.543,0.0,0.0,0.0,TSX,20.9300
XSB,iShares Core Canadian Short Term Bond Index ETF,ETF,CAD,ETFs,26.76,27.98,0.0207,116009.0526,0,0.0,0.0,0.0,"Seeks to provide income by replicating the performance of the FTSE Canada Short Term Overall Bond Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,3575.136,0.0,0.0,0.0,TSX,26.7600
XSC,iShares Conservative Short Term Strategic Fixed Income ETF,ETF,CAD,ETFs,18.55,19.86,0.0279,5341.4737,0,0.0,0.0,0.0,"Seeks to generate income by investing primarily in other iShares ETFs that provide exposure to fixed income securities including government, corporate, high yield, emerging market and other types of debt securities.",0.0,0.0,Investment Trusts Or Mutual Funds,131.705,0.0,0.0,0.0,TSX,18.5500
XSE,iShares Conservative Strategic Fixed Income ETF,ETF,CAD,ETFs,19.13,20.72,0.0277,3366.3684,0,0.0,0.0,0.0,"Seeks to generate income by investing primarily in other iShares ETFs that provide exposure to fixed income securities including government, corporate, high yield, emerging market and other types of debt securities.",0.0,0.0,Investment Trusts Or Mutual Funds,263.994,0.0,0.0,0.0,TSX,19.1300
XSH,BlackRock Canada iShares Core Cnd Short Term Corp+Maple Bnd idx ETF,ETF,CAD,ETFs,18.67,19.73,0.0272,41381.7368,0,0.0,0.0,0.0,"XSH seeks to provide income by replicating, to the extent possible, the performance of the FTSE Canada Universe +  Maple Short Term Corporate Bond Index, net of expenses.  Under normal market conditions, XSH will primarily invest in Canadian fixed income securities.",0.0,0.0,Investment Trusts Or Mutual Funds,1557.71,0.0,0.0,0.0,TSX,18.7000
XSI,BlackRock Canada iShares Short Term Strategic Fixed Income ETF,ETF,CAD,ETFs,17.72,19.0,0.0307,1444.3158,0,0.0,0.0,0.0,The investment objective of the Fund is to generate income for unitholders by investing primarily in securities of one or more exchange-traded funds managed by BlackRock Canada,0.0,0.0,Investment Trusts Or Mutual Funds,70.72,0.0,0.0,0.0,TSX,17.7200
XSP,iShares Core S&P 500 Index ETF,ETF,CAD,ETFs,41.54,51.82,0.0113,540798.6316,0,0.0,0.0,0.0,XSP tracks a market-cap-weighted index of US large- and midcap stocks selected by the S&P Committee. The fund is CAD hedged.,0.0,0.0,Investment Trusts Or Mutual Funds,7595.8875,0.0,0.0,0.0,TSX,45.1800
XSQ,iShares Short Term High Quality CAD Bond ETF,ETF,CAD,ETFs,19.03,19.85,0.0193,3991.2105,0,0.0,0.0,0.0,"XSQ seeks to provide income by replicating, to the extent possible, the performance of the FTSE Canada Liquid Short  Term Capped Bond Index, net of expenses.  Under normal market conditions, XSQ will primarily invest in Canadian fixed income securities",0.0,0.0,Investment Trusts Or Mutual Funds,127.501,0.0,0.0,0.0,TSX,19.0300
XST,BlackRock Canada iShares S&P/TSX Capped Consumer Staples Index ETF,ETF,CAD,ETFs,65.0,80.39,0.0066,3085.2105,0,0.0,0.0,0.0,"XST seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  Capped Consumer Staples Index, net of expenses.  Under normal market conditions, XST will primarily invest in equity securities issued by Canadian issuers  participating in the consumer staples sector.",0.0,0.0,Investment Trusts Or Mutual Funds,166.383,0.0,0.0,0.0,TSX,79.2300
XSU,BlackRock Canada iShares U.S. Small Cap Index ETF CAD-Hedged,ETF,CAD,ETFs,37.69,49.33,0.0083,85377.6842,0,0.0,0.0,0.0,"Seeks to provide long-term capital growth by replicating the performance of the Russell 2000 Index - Canadian Dollar Hedged, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,524.286,0.0,0.0,0.0,TSX,39.4200
XTR,BlackRock Canada iShares Diversified Monthly Income ETF,ETF,CAD,ETFs,11.03,11.5,0.0429,41383.2632,0,0.0,0.0,0.0,"XTR seeks to provide Unitholders with a consistent monthly cash distribution, with the potential for modest long-term  capital growth, by investing primarily in Canadian iShares Funds that provide exposure to a diversified portfolio of  income-bearing investments.",0.0,0.0,Investment Trusts Or Mutual Funds,544.32,0.0,0.0,0.0,TSX,11.2000
XUS,BlackRock Canada iShares Core S&P 500 Index ETF,ETF,CAD,ETFs,60.4,76.52,0.0111,64482.0,0,0.0,0.0,0.0,XUS tracks a market-cap-weighted index of US large stocks selected by the S&P committee.,0.0,0.0,Investment Trusts Or Mutual Funds,4456.209,0.0,0.0,0.0,TSX,66.6100
XUT,BlackRock Canada iShares S&P/TSX Capped Utilities Index ETF,ETF,CAD,ETFs,28.59,32.15,0.0306,159629.2632,0,0.0,0.0,0.0,"Seeks long-term capital growth by replicating the performance of the S&P/TSX Capped Utilities Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,257.58,0.0,0.0,0.0,TSX,31.8000
XWD,BlackRock Canada iShares MSCI World Index ETF,ETF,CAD,ETFs,62.3,75.28,0.0136,15689.9474,0,0.0,0.0,0.0,"XWD seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  World Index, net of expenses.  Under normal market conditions, XWD will primarily invest in securities of one or more iShares ETFs and/or  international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,746.016,0.0,0.0,0.0,TSX,65.4400
XXM,CI Morningstar U.S. Value Index ETF,ETF,CAD,ETFs,11.18,14.42,0.0119,777.9474,Paul Sandhu,0.0,0.0,0.0,"The CI Morningstar US Value Index ETF has been designed to  replicate, to the extent possible, the performance of the Morningstar US  Target Value Index, net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,14.8709,0.0,0.0,0.0,TSX,12.8200
XXM.B,CI First Asset Morningstar US Value Index ETF Unhedged,ETF,CAD,ETFs,14.66,19.02,0.0094,2200.1579,Paul Sandhu,0.0,0.0,0.0,"The CI Morningstar US Value Index ETF has been designed to  replicate, to the extent possible, the performance of the Morningstar US  Target Value Index, net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,11.0357,0.0,0.0,0.0,TSX,17.4500
YXM,CI First Asset Morningstar US Momentum Index ETF,ETF,CAD,ETFs,17.62,22.65,0.0073,1593.9474,Paul Sandhu,0.0,0.0,0.0,"The Fund has been designed to replicate, to the extent possible, the performance of the Morningstar US Target Momentum IndexTM (the Index)",0.0,2009.0,Investment Trusts Or Mutual Funds,11.7387,0.0,0.0,0.0,TSX,20.1900
